%time,field.header.seq,field.header.stamp,field.header.frame_id,field.sensors_val0.header.seq,field.sensors_val0.header.stamp,field.sensors_val0.header.frame_id,field.sensors_val0.S_Ax,field.sensors_val0.S_Ay,field.sensors_val0.S_Az,field.sensors_val0.S_Mx,field.sensors_val0.S_My,field.sensors_val0.S_Mz,field.sensors_val0.S_Gx,field.sensors_val0.S_Gy,field.sensors_val0.S_Gz,field.sensors_val0.number,field.sensors_val0.total_number,field.sensors_val1.header.seq,field.sensors_val1.header.stamp,field.sensors_val1.header.frame_id,field.sensors_val1.S_Ax,field.sensors_val1.S_Ay,field.sensors_val1.S_Az,field.sensors_val1.S_Mx,field.sensors_val1.S_My,field.sensors_val1.S_Mz,field.sensors_val1.S_Gx,field.sensors_val1.S_Gy,field.sensors_val1.S_Gz,field.sensors_val1.number,field.sensors_val1.total_number,field.sensors_val2.header.seq,field.sensors_val2.header.stamp,field.sensors_val2.header.frame_id,field.sensors_val2.S_Ax,field.sensors_val2.S_Ay,field.sensors_val2.S_Az,field.sensors_val2.S_Mx,field.sensors_val2.S_My,field.sensors_val2.S_Mz,field.sensors_val2.S_Gx,field.sensors_val2.S_Gy,field.sensors_val2.S_Gz,field.sensors_val2.number,field.sensors_val2.total_number,field.sensors_val3.header.seq,field.sensors_val3.header.stamp,field.sensors_val3.header.frame_id,field.sensors_val3.S_Ax,field.sensors_val3.S_Ay,field.sensors_val3.S_Az,field.sensors_val3.S_Mx,field.sensors_val3.S_My,field.sensors_val3.S_Mz,field.sensors_val3.S_Gx,field.sensors_val3.S_Gy,field.sensors_val3.S_Gz,field.sensors_val3.number,field.sensors_val3.total_number,field.sensors_val4.header.seq,field.sensors_val4.header.stamp,field.sensors_val4.header.frame_id,field.sensors_val4.S_Ax,field.sensors_val4.S_Ay,field.sensors_val4.S_Az,field.sensors_val4.S_Mx,field.sensors_val4.S_My,field.sensors_val4.S_Mz,field.sensors_val4.S_Gx,field.sensors_val4.S_Gy,field.sensors_val4.S_Gz,field.sensors_val4.number,field.sensors_val4.total_number,field.sensors_val5.header.seq,field.sensors_val5.header.stamp,field.sensors_val5.header.frame_id,field.sensors_val5.S_Ax,field.sensors_val5.S_Ay,field.sensors_val5.S_Az,field.sensors_val5.S_Mx,field.sensors_val5.S_My,field.sensors_val5.S_Mz,field.sensors_val5.S_Gx,field.sensors_val5.S_Gy,field.sensors_val5.S_Gz,field.sensors_val5.number,field.sensors_val5.total_number,field.sensors_val6.header.seq,field.sensors_val6.header.stamp,field.sensors_val6.header.frame_id,field.sensors_val6.S_Ax,field.sensors_val6.S_Ay,field.sensors_val6.S_Az,field.sensors_val6.S_Mx,field.sensors_val6.S_My,field.sensors_val6.S_Mz,field.sensors_val6.S_Gx,field.sensors_val6.S_Gy,field.sensors_val6.S_Gz,field.sensors_val6.number,field.sensors_val6.total_number,field.sensors_val7.header.seq,field.sensors_val7.header.stamp,field.sensors_val7.header.frame_id,field.sensors_val7.S_Ax,field.sensors_val7.S_Ay,field.sensors_val7.S_Az,field.sensors_val7.S_Mx,field.sensors_val7.S_My,field.sensors_val7.S_Mz,field.sensors_val7.S_Gx,field.sensors_val7.S_Gy,field.sensors_val7.S_Gz,field.sensors_val7.number,field.sensors_val7.total_number,field.sensors_val8.header.seq,field.sensors_val8.header.stamp,field.sensors_val8.header.frame_id,field.sensors_val8.S_Ax,field.sensors_val8.S_Ay,field.sensors_val8.S_Az,field.sensors_val8.S_Mx,field.sensors_val8.S_My,field.sensors_val8.S_Mz,field.sensors_val8.S_Gx,field.sensors_val8.S_Gy,field.sensors_val8.S_Gz,field.sensors_val8.number,field.sensors_val8.total_number
0,4976,0,,0,1374680219029367028,,-14.0,-254.0,-9.0,-160.0,1420.0,862.0,-27.0,0.0,-34.0,0,9,0,1374680219045365360,,1.0,0.0,243.0,111.0,-60.0,444.0,-90.0,-23.0,-21.0,1,9,0,1374680219049369850,,-17.0,16.0,247.0,-123.0,296.0,27.0,-3.0,-3.0,-38.0,2,9,0,1374680219061359502,,1.0,-251.0,-6.0,-218.0,1456.0,857.0,-5.0,29.0,-39.0,3,9,0,1374680219069088557,,241.0,47.0,3.0,-501.0,57.0,-467.0,6.0,14.0,-14.0,4,9,0,1374680219081374685,,236.0,-81.0,6.0,-4096.0,-22.0,-4096.0,1.0,-19.0,-1.0,5,9,0,1374680219093367690,,245.0,-41.0,5.0,-593.0,41.0,-866.0,-2.0,11.0,-31.0,6,9,0,1374680219101023132,,233.0,51.0,6.0,-4096.0,-157.0,1247.0,18.0,5.0,18.0,7,9,0,1374680219149362028,,-254.0,4.0,9.0,4096.0,4096.0,-1358.0,22.0,36.0,-1.0,8,9
0,4977,0,,0,1374680219165365319,,-23.0,-253.0,-3.0,-157.0,1417.0,860.0,-38.0,4.0,-39.0,0,9,0,1374680219177363143,,-1.0,-4.0,248.0,111.0,-59.0,446.0,-103.0,-29.0,-20.0,1,9,0,1374680219185358293,,-16.0,9.0,237.0,-125.0,297.0,26.0,-8.0,9.0,-26.0,2,9,0,1374680219193359170,,11.0,-253.0,-4.0,-219.0,1452.0,857.0,-4.0,10.0,-51.0,3,9,0,1374680219205358181,,249.0,42.0,-5.0,-502.0,55.0,-465.0,11.0,17.0,-9.0,4,9,0,1374680219213359477,,229.0,-76.0,4.0,-4096.0,-21.0,-4096.0,-18.0,-2.0,-4.0,5,9,0,1374680219221063040,,265.0,-26.0,7.0,-591.0,44.0,-865.0,-4.0,8.0,-25.0,6,9,0,1374680219233360832,,228.0,54.0,8.0,-4096.0,-156.0,1241.0,18.0,-3.0,8.0,7,9,0,1374680219285370445,,-257.0,11.0,12.0,4096.0,4096.0,-1358.0,10.0,25.0,4.0,8,9
0,4978,0,,0,1374680219301362422,,-17.0,-250.0,-2.0,-159.0,1419.0,860.0,-20.0,-3.0,-27.0,0,9,0,1374680219313357522,,5.0,1.0,249.0,114.0,-61.0,446.0,-88.0,-42.0,-11.0,1,9,0,1374680219321207123,,-17.0,16.0,248.0,-125.0,296.0,26.0,-4.0,7.0,-34.0,2,9,0,1374680219329407327,,8.0,-247.0,-2.0,-221.0,1456.0,857.0,-9.0,12.0,-32.0,3,9,0,1374680219341368345,,240.0,48.0,-3.0,-504.0,57.0,-466.0,2.0,7.0,-5.0,4,9,0,1374680219349407425,,244.0,-78.0,3.0,-4096.0,-24.0,-4096.0,0.0,-7.0,-1.0,5,9,0,1374680219357370937,,246.0,-43.0,3.0,-592.0,46.0,-872.0,-11.0,3.0,-15.0,6,9,0,1374680219369361637,,232.0,54.0,2.0,-4096.0,-157.0,1236.0,27.0,-7.0,-8.0,7,9,0,1374680219417370532,,-260.0,5.0,6.0,4096.0,4096.0,-1358.0,5.0,14.0,0.0,8,9
0,4979,0,,0,1374680219437366439,,-15.0,-256.0,-4.0,-159.0,1420.0,860.0,-24.0,7.0,-28.0,0,9,0,1374680219445360053,,-1.0,1.0,241.0,112.0,-61.0,443.0,-94.0,-12.0,-34.0,1,9,0,1374680219453365470,,-16.0,7.0,250.0,-128.0,304.0,26.0,-4.0,0.0,-28.0,2,9,0,1374680219464921618,,2.0,-244.0,-6.0,-222.0,1459.0,863.0,3.0,26.0,-35.0,3,9,0,1374680219473369968,,247.0,57.0,0.0,-501.0,52.0,-462.0,-13.0,10.0,-16.0,4,9,0,1374680219480887613,,225.0,-81.0,3.0,-4096.0,-20.0,-4096.0,-3.0,-16.0,4.0,5,9,0,1374680219493358402,,257.0,-35.0,5.0,-590.0,46.0,-872.0,11.0,-1.0,6.0,6,9,0,1374680219505357623,,236.0,50.0,4.0,-4096.0,-151.0,1231.0,21.0,-4.0,19.0,7,9,0,1374680219552917578,,-250.0,2.0,11.0,4096.0,4096.0,-1355.0,7.0,17.0,-13.0,8,9
0,4980,0,,0,1374680219569421212,,-16.0,-254.0,-10.0,-151.0,1415.0,858.0,-38.0,-14.0,-7.0,0,9,0,1374680219577369708,,-5.0,-4.0,241.0,118.0,-61.0,445.0,-81.0,-14.0,-10.0,1,9,0,1374680219589411951,,-16.0,14.0,253.0,-129.0,297.0,27.0,-21.0,14.0,-27.0,2,9,0,1374680219601051559,,12.0,-247.0,-7.0,-225.0,1458.0,858.0,-4.0,11.0,-27.0,3,9,0,1374680219609367001,,245.0,54.0,7.0,-501.0,52.0,-460.0,-7.0,3.0,-18.0,4,9,0,1374680219621361263,,228.0,-74.0,13.0,-4096.0,-24.0,-4096.0,1.0,-14.0,-3.0,5,9,0,1374680219628899093,,241.0,-38.0,-2.0,-589.0,50.0,-873.0,-248.0,12.0,-1.0,6,9,0,1374680219641360244,,239.0,46.0,-1.0,-4096.0,-153.0,1225.0,18.0,-8.0,9.0,7,9,0,1374680219685362764,,-273.0,6.0,8.0,4096.0,4096.0,-1356.0,11.0,8.0,-7.0,8,9
0,4981,0,,0,1374680219701364099,,-22.0,-256.0,-7.0,-152.0,1413.0,854.0,-25.0,-17.0,-32.0,0,9,0,1374680219709377059,,-9.0,-6.0,243.0,121.0,-63.0,446.0,-87.0,4.0,-15.0,1,9,0,1374680219721401283,,-3.0,16.0,247.0,-132.0,300.0,28.0,-3.0,12.0,-54.0,2,9,0,1374680219729369963,,11.0,-264.0,1.0,-228.0,1459.0,862.0,-10.0,46.0,-27.0,3,9,0,1374680219741342295,,233.0,54.0,4.0,-499.0,48.0,-460.0,-14.0,12.0,-8.0,4,9,0,1374680219749394575,,239.0,-75.0,5.0,-4096.0,-16.0,-4096.0,-10.0,0.0,1.0,5,9,0,1374680219761367535,,231.0,-47.0,-9.0,-589.0,50.0,-878.0,-1.0,5.0,-60.0,6,9,0,1374680219772904197,,232.0,41.0,-6.0,-4096.0,-151.0,1219.0,19.0,0.0,12.0,7,9,0,1374680219821378165,,-250.0,8.0,15.0,4096.0,4096.0,-1350.0,13.0,20.0,-11.0,8,9
0,4982,0,,0,1374680219837363996,,-23.0,-258.0,-12.0,-150.0,1411.0,855.0,-28.0,-11.0,-32.0,0,9,0,1374680219849368245,,3.0,-11.0,231.0,121.0,-64.0,446.0,-92.0,-19.0,-10.0,1,9,0,1374680219857413262,,-8.0,20.0,247.0,-132.0,305.0,27.0,-12.0,3.0,-34.0,2,9,0,1374680219865360292,,5.0,-247.0,3.0,-227.0,1459.0,861.0,-9.0,17.0,-46.0,3,9,0,1374680219877357626,,241.0,59.0,6.0,-499.0,46.0,-454.0,-10.0,2.0,-33.0,4,9,0,1374680219889359990,,229.0,-67.0,8.0,-4096.0,-20.0,-4096.0,-5.0,-17.0,-14.0,5,9,0,1374680219893360778,,252.0,-36.0,-8.0,-588.0,52.0,-883.0,-5.0,21.0,17.0,6,9,0,1374680219905359579,,232.0,50.0,2.0,-4096.0,-148.0,1208.0,16.0,7.0,5.0,7,9,0,1374680219957367446,,-263.0,-1.0,18.0,4096.0,4096.0,-1346.0,11.0,-9.0,-7.0,8,9
0,4983,0,,0,1374680219972965448,,-23.0,-255.0,-12.0,-146.0,1412.0,859.0,-31.0,9.0,-20.0,0,9,0,1374680219985368002,,-4.0,-3.0,240.0,119.0,-64.0,448.0,-92.0,-19.0,-28.0,1,9,0,1374680219993014644,,-8.0,20.0,248.0,-137.0,303.0,30.0,-9.0,10.0,-38.0,2,9,0,1374680220005371243,,14.0,-252.0,3.0,-232.0,1455.0,866.0,-13.0,12.0,-29.0,3,9,0,1374680220013366882,,241.0,58.0,8.0,-494.0,46.0,-449.0,2.0,20.0,-21.0,4,9,0,1374680220021154813,,239.0,-70.0,12.0,-4096.0,-17.0,-4096.0,1.0,-9.0,3.0,5,9,0,1374680220032930332,,249.0,-49.0,-4.0,-591.0,52.0,-885.0,-14.0,-1.0,-30.0,6,9,0,1374680220041060905,,229.0,46.0,-2.0,-4096.0,-150.0,1200.0,12.0,-7.0,15.0,7,9,0,1374680220089369419,,-257.0,-1.0,12.0,4096.0,4096.0,-1349.0,3.0,30.0,-2.0,8,9
0,4984,0,,0,1374680220109401155,,-28.0,-251.0,-17.0,-145.0,1406.0,852.0,-27.0,10.0,25.0,0,9,0,1374680220117359848,,-8.0,-6.0,239.0,124.0,-70.0,450.0,-90.0,-1.0,-27.0,1,9,0,1374680220125364567,,-17.0,19.0,250.0,-141.0,308.0,28.0,-6.0,6.0,-48.0,2,9,0,1374680220137361971,,9.0,-242.0,4.0,-232.0,1457.0,868.0,-7.0,20.0,-28.0,3,9,0,1374680220145358518,,236.0,59.0,10.0,-498.0,48.0,-449.0,-1.0,10.0,-25.0,4,9,0,1374680220157358647,,238.0,-73.0,9.0,-4096.0,-15.0,-4096.0,7.0,-17.0,-6.0,5,9,0,1374680220165359035,,246.0,-41.0,-2.0,-588.0,51.0,-890.0,14.0,24.0,30.0,6,9,0,1374680220177369500,,233.0,47.0,0.0,-4096.0,-150.0,1186.0,15.0,7.0,11.0,7,9,0,1374680220221366153,,-260.0,-2.0,17.0,4096.0,4096.0,-1346.0,13.0,14.0,3.0,8,9
0,4985,0,,0,1374680220237361901,,-30.0,-252.0,-20.0,-145.0,1403.0,850.0,-27.0,5.0,-20.0,0,9,0,1374680220249360982,,-11.0,-8.0,235.0,124.0,-71.0,450.0,-90.0,-11.0,-35.0,1,9,0,1374680220257361859,,-9.0,16.0,249.0,-138.0,310.0,32.0,1.0,6.0,-46.0,2,9,0,1374680220265358825,,19.0,-247.0,6.0,-237.0,1456.0,869.0,-4.0,3.0,-39.0,3,9,0,1374680220277360700,,237.0,54.0,7.0,-494.0,47.0,-443.0,14.0,23.0,-8.0,4,9,0,1374680220289360479,,236.0,-70.0,17.0,-4096.0,-13.0,-4096.0,-12.0,-5.0,-10.0,5,9,0,1374680220297359191,,245.0,-64.0,-5.0,-586.0,52.0,-894.0,-1.0,1.0,-32.0,6,9,0,1374680220309362812,,236.0,45.0,-3.0,-4096.0,-151.0,1183.0,24.0,-6.0,-7.0,7,9,0,1374680220357367516,,-260.0,-3.0,19.0,4096.0,4096.0,-1346.0,5.0,12.0,-2.0,8,9
0,4986,0,,0,1374680220373543874,,-25.0,-253.0,-20.0,-143.0,1402.0,850.0,-29.0,-2.0,-29.0,0,9,0,1374680220385409278,,-10.0,-11.0,239.0,122.0,-70.0,455.0,-93.0,-15.0,-28.0,1,9,0,1374680220392949273,,-3.0,23.0,250.0,-141.0,314.0,31.0,3.0,-3.0,-38.0,2,9,0,1374680220405410703,,16.0,-255.0,5.0,-234.0,1455.0,869.0,-3.0,23.0,-55.0,3,9,0,1374680220413363460,,244.0,58.0,13.0,-490.0,46.0,-440.0,3.0,19.0,-19.0,4,9,0,1374680220421362102,,237.0,-59.0,16.0,-4096.0,-13.0,-4096.0,-6.0,-24.0,-6.0,5,9,0,1374680220429365773,,238.0,-56.0,-8.0,-584.0,52.0,-898.0,1.0,8.0,-31.0,6,9,0,1374680220445409292,,234.0,45.0,-4.0,-4096.0,-151.0,1175.0,8.0,6.0,11.0,7,9,0,1374680220493393114,,-259.0,-10.0,16.0,4096.0,4096.0,-1342.0,10.0,7.0,0.0,8,9
0,4987,0,,0,1374680220509373707,,-40.0,-253.0,-9.0,-141.0,1399.0,849.0,-28.0,1.0,-36.0,0,9,0,1374680220521361613,,-8.0,-4.0,234.0,127.0,-72.0,453.0,-83.0,-22.0,-12.0,1,9,0,1374680220529357950,,-2.0,18.0,242.0,-141.0,312.0,31.0,-15.0,-3.0,-19.0,2,9,0,1374680220537361342,,15.0,-253.0,3.0,-233.0,1457.0,873.0,0.0,19.0,-51.0,3,9,0,1374680220549359375,,240.0,58.0,10.0,-493.0,45.0,-435.0,2.0,16.0,-11.0,4,9,0,1374680220557364792,,235.0,-73.0,11.0,-4096.0,-14.0,-4096.0,-20.0,-5.0,-11.0,5,9,0,1374680220568939168,,244.0,-53.0,-4.0,-587.0,54.0,-900.0,-2.0,-1.0,-44.0,6,9,0,1374680220577360350,,235.0,46.0,-2.0,-4096.0,-150.0,1166.0,25.0,-2.0,13.0,7,9,0,1374680220629293626,,-259.0,-3.0,19.0,4096.0,4096.0,-1341.0,6.0,37.0,-11.0,8,9
0,4988,0,,0,1374680220648932924,,-34.0,-254.0,-16.0,-143.0,1402.0,846.0,-31.0,-3.0,-47.0,0,9,0,1374680220657358716,,-1.0,-7.0,237.0,125.0,-77.0,453.0,-102.0,-52.0,-10.0,1,9,0,1374680220665418539,,-3.0,24.0,248.0,-142.0,317.0,33.0,-8.0,5.0,-38.0,2,9,0,1374680220677362445,,15.0,-249.0,7.0,-236.0,1454.0,873.0,-2.0,20.0,-56.0,3,9,0,1374680220688893101,,240.0,63.0,12.0,-491.0,45.0,-436.0,2.0,0.0,-9.0,4,9,0,1374680220693360777,,240.0,-65.0,12.0,-4096.0,-10.0,-4096.0,-18.0,-22.0,0.0,5,9,0,1374680220705409725,,249.0,-37.0,-3.0,-588.0,51.0,-904.0,-5.0,6.0,-25.0,6,9,0,1374680220713361713,,235.0,50.0,-4.0,-4096.0,-153.0,1162.0,7.0,4.0,15.0,7,9,0,1374680220773018877,,-262.0,-1.0,18.0,4096.0,4096.0,-1345.0,5.0,32.0,-7.0,8,9
0,4989,0,,0,1374680220793387527,,-28.0,-252.0,-12.0,-142.0,1402.0,849.0,-34.0,11.0,-29.0,0,9,0,1374680220801359560,,-10.0,-5.0,239.0,130.0,-77.0,456.0,-90.0,-30.0,-26.0,1,9,0,1374680220809363510,,-4.0,24.0,248.0,-143.0,317.0,34.0,-4.0,0.0,-29.0,2,9,0,1374680220821363708,,16.0,-246.0,2.0,-236.0,1456.0,871.0,2.0,12.0,-56.0,3,9,0,1374680220829359906,,242.0,56.0,9.0,-492.0,45.0,-436.0,1.0,21.0,-13.0,4,9,0,1374680220837361272,,237.0,-66.0,15.0,-4096.0,-9.0,-4096.0,-7.0,-13.0,5.0,5,9,0,1374680220849364404,,243.0,-43.0,-1.0,-584.0,54.0,-906.0,7.0,13.0,-12.0,6,9,0,1374680220861252088,,233.0,48.0,-3.0,-4096.0,-155.0,1165.0,15.0,-8.0,2.0,7,9,0,1374680220909364488,,-259.0,-3.0,21.0,4096.0,4096.0,-1341.0,7.0,35.0,-13.0,8,9
0,4990,0,,0,1374680220925370921,,-31.0,-253.0,-13.0,-145.0,1401.0,847.0,-31.0,1.0,-44.0,0,9,0,1374680220933400294,,-3.0,-4.0,247.0,127.0,-79.0,457.0,-89.0,-56.0,-23.0,1,9,0,1374680220945377375,,-5.0,20.0,249.0,-141.0,319.0,31.0,-17.0,49.0,-14.0,2,9,0,1374680220957436659,,14.0,-247.0,3.0,-236.0,1457.0,873.0,-10.0,16.0,-29.0,3,9,0,1374680220965376495,,238.0,55.0,12.0,-491.0,48.0,-434.0,6.0,16.0,-7.0,4,9,0,1374680220977435500,,236.0,-74.0,14.0,-4096.0,-9.0,-4096.0,-1.0,-18.0,13.0,5,9,0,1374680220985019075,,245.0,-48.0,-1.0,-584.0,51.0,-903.0,-11.0,3.0,-45.0,6,9,0,1374680220996903058,,233.0,49.0,3.0,-4096.0,-151.0,1161.0,19.0,11.0,9.0,7,9,0,1374680221045383521,,-260.0,-1.0,16.0,4096.0,4096.0,-1344.0,5.0,31.0,-5.0,8,9
0,4991,0,,0,1374680221061362717,,-25.0,-250.0,-14.0,-143.0,1402.0,847.0,-30.0,1.0,-18.0,0,9,0,1374680221069362337,,-6.0,-4.0,238.0,126.0,-78.0,457.0,-91.0,-21.0,-26.0,1,9,0,1374680221081363513,,-7.0,18.0,248.0,-139.0,318.0,35.0,-3.0,6.0,-36.0,2,9,0,1374680221089368790,,15.0,-247.0,3.0,-238.0,1453.0,875.0,-11.0,25.0,-28.0,3,9,0,1374680221101361934,,240.0,59.0,2.0,-490.0,49.0,-432.0,8.0,26.0,-2.0,4,9,0,1374680221109345072,,234.0,-70.0,4.0,-4096.0,-7.0,-4096.0,-17.0,-12.0,5.0,5,9,0,1374680221117362083,,246.0,-45.0,-1.0,-584.0,56.0,-904.0,-7.0,15.0,-11.0,6,9,0,1374680221133363209,,234.0,51.0,-2.0,-4096.0,-155.0,1161.0,19.0,-1.0,3.0,7,9,0,1374680221181371685,,-258.0,-1.0,23.0,4096.0,4096.0,-1342.0,7.0,42.0,-8.0,8,9
0,4992,0,,0,1374680221197361147,,-25.0,-252.0,-14.0,-143.0,1400.0,846.0,-37.0,7.0,-38.0,0,9,0,1374680221209357923,,-14.0,-4.0,244.0,127.0,-75.0,456.0,-96.0,-38.0,-15.0,1,9,0,1374680221217371093,,-6.0,21.0,244.0,-143.0,320.0,35.0,-9.0,23.0,-16.0,2,9,0,1374680221224914090,,17.0,-250.0,4.0,-236.0,1453.0,876.0,-12.0,13.0,-26.0,3,9,0,1374680221237361762,,239.0,50.0,6.0,-489.0,46.0,-434.0,0.0,14.0,-7.0,4,9,0,1374680221269064185,,238.0,-73.0,9.0,-4096.0,-10.0,-4096.0,-12.0,-19.0,4.0,5,9,0,1374680221269078363,,246.0,-43.0,-2.0,-584.0,51.0,-902.0,-8.0,18.0,-23.0,6,9,0,1374680221269091912,,237.0,53.0,-1.0,-4096.0,-157.0,1159.0,21.0,-7.0,-3.0,7,9,0,1374680221317397702,,-259.0,1.0,19.0,4096.0,4096.0,-1344.0,3.0,40.0,-6.0,8,9
0,4993,0,,0,1374680221333389330,,-24.0,-247.0,-8.0,-143.0,1399.0,847.0,-38.0,6.0,-22.0,0,9,0,1374680221345365573,,-13.0,-3.0,243.0,125.0,-77.0,455.0,-97.0,-27.0,-23.0,1,9,0,1374680221353367707,,-6.0,11.0,247.0,-140.0,320.0,33.0,-4.0,4.0,-32.0,2,9,0,1374680221364893613,,14.0,-246.0,0.0,-236.0,1455.0,876.0,-11.0,26.0,-37.0,3,9,0,1374680221373393436,,243.0,58.0,6.0,-492.0,48.0,-433.0,3.0,15.0,-10.0,4,9,0,1374680221381360510,,233.0,-78.0,9.0,-4096.0,-9.0,-4096.0,-17.0,-13.0,-3.0,5,9,0,1374680221393364480,,249.0,-44.0,-4.0,-583.0,54.0,-906.0,2.0,6.0,-23.0,6,9,0,1374680221400942399,,233.0,50.0,-4.0,-4096.0,-155.0,1157.0,16.0,-7.0,0.0,7,9,0,1374680221449372367,,-261.0,2.0,15.0,4096.0,4096.0,-1341.0,3.0,25.0,-7.0,8,9
0,4994,0,,0,1374680221465362039,,-33.0,-254.0,-10.0,-139.0,1403.0,847.0,-34.0,6.0,-22.0,0,9,0,1374680221477147196,,-12.0,-3.0,236.0,128.0,-79.0,457.0,-91.0,-28.0,-20.0,1,9,0,1374680221485361159,,1.0,14.0,246.0,-139.0,321.0,34.0,3.0,2.0,-41.0,2,9,0,1374680221497359192,,20.0,-248.0,0.0,-237.0,1455.0,876.0,-6.0,40.0,-27.0,3,9,0,1374680221505360837,,242.0,68.0,3.0,-489.0,49.0,-435.0,0.0,19.0,7.0,4,9,0,1374680221517362712,,243.0,-80.0,14.0,-4096.0,-9.0,-4096.0,-22.0,-4.0,50.0,5,9,0,1374680221525358910,,247.0,-57.0,3.0,-584.0,56.0,-906.0,-8.0,-7.0,-45.0,6,9,0,1374680221537362950,,231.0,52.0,4.0,-4096.0,-156.0,1161.0,19.0,-25.0,-88.0,7,9,0,1374680221581371336,,-259.0,2.0,30.0,4096.0,4096.0,-1342.0,1.0,45.0,-12.0,8,9
0,4995,0,,0,1374680221597362265,,-38.0,-252.0,-16.0,-143.0,1400.0,846.0,-15.0,7.0,-166.0,0,9,0,1374680221605359441,,-24.0,-9.0,245.0,125.0,-77.0,451.0,-90.0,-205.0,-41.0,1,9,0,1374680221621005563,,4.0,18.0,247.0,-136.0,315.0,33.0,3.0,182.0,-37.0,2,9,0,1374680221625362472,,19.0,-250.0,5.0,-233.0,1457.0,874.0,-1.0,16.0,163.0,3,9,0,1374680221637364347,,241.0,64.0,8.0,-491.0,52.0,-433.0,-11.0,4.0,186.0,4,9,0,1374680221649362869,,240.0,-77.0,14.0,-4096.0,-2.0,-4096.0,-24.0,-29.0,211.0,5,9,0,1374680221657535067,,250.0,-50.0,3.0,-585.0,47.0,-901.0,8.0,22.0,-273.0,6,9,0,1374680221669360802,,234.0,52.0,6.0,-4096.0,-162.0,1165.0,14.0,18.0,-215.0,7,9,0,1374680221717397703,,-255.0,-2.0,28.0,4096.0,4096.0,-1349.0,15.0,287.0,1.0,8,9
0,4996,0,,0,1374680221733362302,,-9.0,-255.0,-7.0,-157.0,1403.0,846.0,0.0,-1.0,-368.0,0,9,0,1374680221745379332,,10.0,1.0,241.0,113.0,-79.0,452.0,-90.0,-396.0,-27.0,1,9,0,1374680221753358698,,-26.0,15.0,246.0,-128.0,315.0,29.0,-5.0,359.0,-23.0,2,9,0,1374680221765028966,,1.0,-241.0,-1.0,-221.0,1463.0,874.0,-16.0,17.0,300.0,3,9,0,1374680221777394784,,247.0,33.0,5.0,-500.0,61.0,-433.0,-8.0,12.0,315.0,4,9,0,1374680221781446346,,227.0,-96.0,13.0,-4096.0,15.0,-4096.0,-39.0,-26.0,226.0,5,9,0,1374680221793364481,,253.0,-19.0,-1.0,-593.0,35.0,-907.0,15.0,16.0,-372.0,6,9,0,1374680221801362355,,229.0,66.0,1.0,-4096.0,-199.0,1167.0,27.0,-10.0,-207.0,7,9,0,1374680221852932248,,-259.0,3.0,-6.0,4096.0,4096.0,-1366.0,28.0,391.0,-6.0,8,9
0,4997,0,,0,1374680221868908510,,5.0,-251.0,-12.0,-177.0,1414.0,847.0,3.0,9.0,-376.0,0,9,0,1374680221881362188,,24.0,-4.0,236.0,101.0,-78.0,448.0,-87.0,-383.0,-43.0,1,9,0,1374680221889394493,,-50.0,17.0,245.0,-111.0,315.0,26.0,-9.0,345.0,-27.0,2,9,0,1374680221897380983,,-25.0,-247.0,5.0,-202.0,1466.0,875.0,-14.0,7.0,293.0,3,9,0,1374680221909360020,,248.0,28.0,5.0,-512.0,67.0,-434.0,9.0,23.0,269.0,4,9,0,1374680221917365786,,232.0,-90.0,6.0,-4096.0,32.0,-4096.0,-11.0,-23.0,168.0,5,9,0,1374680221929360886,,243.0,-20.0,7.0,-601.0,34.0,-904.0,18.0,22.0,-262.0,6,9,0,1374680221941361852,,230.0,73.0,0.0,-4096.0,-228.0,1169.0,27.0,3.0,-186.0,7,9,0,1374680221988921528,,-269.0,3.0,-28.0,4096.0,4096.0,-1377.0,33.0,252.0,7.0,8,9
0,4998,0,,0,1374680222005247346,,16.0,-258.0,-11.0,-185.0,1414.0,841.0,8.0,1.0,-243.0,0,9,0,1374680222017360897,,36.0,-2.0,239.0,87.0,-79.0,447.0,-77.0,-242.0,-31.0,1,9,0,1374680222025360797,,-52.0,16.0,247.0,-99.0,312.0,21.0,-14.0,213.0,-33.0,2,9,0,1374680222037259446,,-29.0,-248.0,-2.0,-194.0,1471.0,879.0,-10.0,26.0,167.0,3,9,0,1374680222045363199,,247.0,13.0,3.0,-514.0,70.0,-433.0,-6.0,-5.0,164.0,4,9,0,1374680222053362680,,221.0,-102.0,4.0,-4096.0,45.0,-4096.0,-25.0,-23.0,80.0,5,9,0,1374680222065417214,,246.0,1.0,2.0,-600.0,28.0,-902.0,11.0,20.0,-149.0,6,9,0,1374680222077404213,,227.0,78.0,2.0,-4096.0,-261.0,1162.0,19.0,8.0,-126.0,7,9,0,1374680222121366783,,-267.0,8.0,-42.0,4096.0,4096.0,-1387.0,5.0,156.0,6.0,8,9
